name,number,Model,ic_type
ENSGT00390000010072.Euteleostomi.001.nt.fas,40,GTR+F+I+G4,BIC
ENSGT00390000010072.Euteleostomi.001.nt.fas,41,GTR+F+I+G4,BIC
ENSGT00390000010072.Euteleostomi.001.nt.fas,42,GTR+F+I+G4,BIC
ENSGT00390000010072.Euteleostomi.001.nt.fas,43,GTR+F+I+G4,BIC
ENSGT00390000010072.Euteleostomi.001.nt.fas,44,GTR+F+I+G4,BIC
ENSGT00390000010072.Euteleostomi.001.nt.fas,45,GTR+F+I+G4,BIC
ENSGT00390000010072.Euteleostomi.001.nt.fas,46,GTR+F+I+G4,BIC
ENSGT00390000010072.Euteleostomi.001.nt.fas,47,GTR+F+I+G4,BIC
ENSGT00390000010072.Euteleostomi.001.nt.fas,48,GTR+F+I+G4,BIC
ENSGT00390000010072.Euteleostomi.001.nt.fas,49,GTR+F+I+G4,BIC
ENSGT00390000010072.Euteleostomi.001.nt.fas,5,GTR+F+I+G4,BIC
ENSGT00390000010072.Euteleostomi.001.nt.fas,50,GTR+F+I+G4,BIC
ENSGT00390000010072.Euteleostomi.001.nt.fas,6,GTR+F+I+G4,BIC
ENSGT00390000010072.Euteleostomi.001.nt.fas,7,GTR+F+I+G4,BIC
ENSGT00390000010072.Euteleostomi.001.nt.fas,8,GTR+F+I+G4,BIC
ENSGT00390000010072.Euteleostomi.001.nt.fas,9,GTR+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,1,TIM3+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,10,TIM3+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,11,TIM3+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,12,TIM3+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,13,TIM3+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,14,TIM3+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,15,TIM3+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,16,TIM3+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,17,TIM3+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,18,TIM3+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,19,TIM3+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,2,TIM3+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,20,TIM3+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,21,TIM3+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,22,TIM3+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,23,TIM3+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,24,TIM3+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,25,TIM3+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,26,TIM3+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,27,TIM3+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,28,TIM3+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,29,TIM3+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,3,TIM3+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,30,TIM3+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,31,TIM3+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,32,TIM3+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,33,TIM3+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,34,TIM3+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,35,TIM3+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,36,TIM3+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,37,TIM3+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,38,TIM3+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,39,TIM3+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,4,TIM3+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,40,TIM3+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,41,TIM3+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,42,TIM3+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,43,TIM3+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,44,TIM3+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,45,TIM3+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,46,TIM3+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,47,TIM3+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,48,TIM3+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,49,TIM3+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,5,TIM3+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,50,TIM3+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,6,TIM3+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,7,TIM3+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,8,TIM3+F+I+G4,BIC
ENSGT00390000010091.Euteleostomi.001.nt.fas,9,TIM3+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,1,GTR+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,10,GTR+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,11,GTR+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,12,GTR+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,13,GTR+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,14,GTR+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,15,GTR+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,16,GTR+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,17,GTR+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,18,GTR+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,19,GTR+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,2,GTR+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,20,GTR+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,21,GTR+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,22,GTR+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,23,GTR+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,24,GTR+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,25,GTR+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,26,GTR+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,27,GTR+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,28,GTR+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,29,GTR+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,3,GTR+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,30,GTR+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,31,GTR+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,32,GTR+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,33,GTR+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,34,GTR+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,35,GTR+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,36,GTR+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,37,GTR+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,38,GTR+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,39,GTR+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,4,GTR+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,40,GTR+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,41,GTR+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,42,GTR+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,43,GTR+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,44,GTR+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,45,GTR+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,46,GTR+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,47,GTR+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,48,GTR+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,49,GTR+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,5,GTR+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,50,GTR+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,6,GTR+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,7,GTR+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,8,GTR+F+I+G4,BIC
ENSGT00390000010116.Euteleostomi.001.nt.fas,9,GTR+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,1,TVM+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,10,TVM+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,11,TVM+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,12,TVM+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,13,TVM+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,14,TVM+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,15,TVM+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,16,TVM+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,17,TVM+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,18,TVM+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,19,TVM+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,2,TVM+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,20,TVM+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,21,TVM+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,22,TVM+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,23,TVM+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,24,TVM+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,25,TVM+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,26,TVM+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,27,TVM+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,28,TVM+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,29,TVM+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,3,TVM+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,30,TVM+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,31,TVM+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,32,TVM+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,33,TVM+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,34,TVM+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,35,TVM+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,36,TVM+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,37,TVM+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,38,TVM+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,39,TVM+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,4,TVM+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,40,TVM+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,41,TVM+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,42,TVM+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,43,TVM+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,44,TVM+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,45,TVM+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,46,TVM+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,47,TVM+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,48,TVM+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,49,TVM+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,5,TVM+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,50,TVM+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,6,TVM+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,7,TVM+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,8,TVM+F+I+G4,BIC
ENSGT00390000010157.Euteleostomi.001.nt.fas,9,TVM+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,1,TIM2+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,10,TIM2+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,11,TIM2+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,12,TIM2+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,13,TIM2+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,14,TIM2+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,15,TIM2+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,16,TIM2+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,17,TIM2+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,18,TIM2+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,19,TIM2+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,2,TIM2+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,20,TIM2+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,21,TIM2+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,22,TIM2+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,23,TIM2+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,24,TIM2+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,25,TIM2+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,26,TIM2+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,27,TIM2+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,28,TIM2+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,29,TIM2+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,3,TIM2+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,30,TIM2+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,31,TIM2+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,32,TIM2+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,33,TIM2+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,34,TIM2+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,35,TIM2+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,36,TIM2+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,37,TIM2+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,38,TIM2+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,39,TIM2+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,4,TIM2+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,40,TIM2+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,41,TIM2+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,42,TIM2+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,43,TIM2+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,44,TIM2+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,45,TIM2+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,46,TIM2+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,47,TIM2+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,48,TIM2+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,49,TIM2+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,5,TIM2+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,50,TIM2+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,6,TIM2+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,7,TIM2+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,8,TIM2+F+I+G4,BIC
ENSGT00390000010600.Euteleostomi.001.nt.fas,9,TIM2+F+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,1,SYM+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,10,TIM3e+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,11,SYM+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,12,SYM+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,13,SYM+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,14,TIM3e+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,15,SYM+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,16,SYM+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,17,SYM+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,18,SYM+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,19,SYM+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,2,SYM+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,20,SYM+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,21,SYM+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,22,SYM+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,23,SYM+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,24,SYM+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,25,SYM+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,26,SYM+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,27,TIM3e+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,28,SYM+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,29,SYM+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,3,TIM3e+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,30,SYM+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,31,TIM3e+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,32,SYM+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,33,TIM3e+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,34,SYM+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,35,SYM+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,36,SYM+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,37,TIM3e+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,38,SYM+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,39,TIM3e+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,4,SYM+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,40,SYM+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,41,SYM+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,42,SYM+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,43,SYM+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,44,SYM+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,45,SYM+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,46,SYM+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,47,SYM+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,48,TIM3e+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,49,SYM+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,5,SYM+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,50,SYM+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,6,TIM3e+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,7,SYM+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,8,SYM+I+G4,BIC
ENSGT00390000010947.Euteleostomi.003.nt.fas,9,SYM+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,1,TIM3+F+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,10,TIM3+F+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,11,TIM3+F+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,12,TIM3+F+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,13,TIM3+F+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,14,TIM3+F+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,15,TIM3+F+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,16,TIM3+F+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,17,TIM3+F+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,18,TIM3+F+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,19,TIM3+F+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,2,TIM3+F+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,20,TIM3+F+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,21,TIM3+F+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,22,TIM3+F+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,23,TIM3+F+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,24,TIM3+F+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,25,TIM3+F+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,26,TIM3+F+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,27,TIM3+F+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,28,TIM3+F+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,29,TIM3+F+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,3,TIM3+F+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,30,TIM3+F+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,31,TIM3+F+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,32,TIM3+F+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,33,TIM3+F+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,34,TIM3+F+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,35,TIM3+F+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,36,TIM3+F+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,37,TIM3+F+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,38,TIM3+F+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,39,TIM3+F+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,4,TIM3+F+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,40,TIM3+F+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,41,TIM3+F+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,42,TIM3+F+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,43,TIM3+F+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,44,TIM3+F+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,45,TIM3+F+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,46,TIM3+F+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,47,TIM3+F+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,48,TIM3+F+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,49,TIM3+F+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,5,TIM3+F+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,50,TIM3+F+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,6,TIM3+F+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,7,TIM3+F+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,8,TIM3+F+I+G4,BIC
ENSGT00390000011425.Euteleostomi.001.nt.fas,9,TIM3+F+I+G4,BIC
